id	Phylum	Class
New.CleanUp.ReferenceOTU1061428	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU1061749	Actinobacteria	Actinobacteria
New.CleanUp.ReferenceOTU1061780	Nitrospirae	Nitrospira
New.CleanUp.ReferenceOTU1061830	Chloroflexi	Thermomicrobia
New.CleanUp.ReferenceOTU1061939	Planctomycetes	Phycisphaerae
New.CleanUp.ReferenceOTU1061957	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU1062061	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU1062271	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU1062315	NA	NA
New.CleanUp.ReferenceOTU1062371	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU1062416	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU1062650	Chloroflexi	Anaerolineae
New.CleanUp.ReferenceOTU1062698	Actinobacteria	NA
New.CleanUp.ReferenceOTU1062734	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1062784	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1062804	Actinobacteria	Actinobacteria
New.CleanUp.ReferenceOTU1062843	Chloroflexi	Anaerolineae
New.CleanUp.ReferenceOTU1062866	Actinobacteria	Actinobacteria
New.CleanUp.ReferenceOTU1062919	Planctomycetes	Phycisphaerae
New.CleanUp.ReferenceOTU1062927	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU1063017	Nitrospirae	Nitrospira
New.CleanUp.ReferenceOTU1063056	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1063120	NA	NA
New.CleanUp.ReferenceOTU1063380	NA	NA
New.CleanUp.ReferenceOTU1063532	NA	NA
New.CleanUp.ReferenceOTU1063613	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU1063638	Planctomycetes	Planctomycetia
New.CleanUp.ReferenceOTU1063663	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU1063735	Armatimonadetes	Chthonomonadetes
New.CleanUp.ReferenceOTU1063840	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1063926	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU1063993	Acidobacteria	TM1
New.CleanUp.ReferenceOTU1064022	Chloroflexi	Anaerolineae
New.CleanUp.ReferenceOTU1064160	Acidobacteria	Sva0725
New.CleanUp.ReferenceOTU1064179	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1064314	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU1064348	Actinobacteria	Acidimicrobiia
New.CleanUp.ReferenceOTU1064411	Actinobacteria	Acidimicrobiia
New.CleanUp.ReferenceOTU1064626	Acidobacteria	PAUC37f
New.CleanUp.ReferenceOTU1064698	Bacteroidetes	[Saprospirae]
New.CleanUp.ReferenceOTU1064863	Chloroflexi	Ellin6529
New.CleanUp.ReferenceOTU1064976	Proteobacteria	NA
New.CleanUp.ReferenceOTU1065064	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1065213	Chlamydiae	Chlamydiia
New.CleanUp.ReferenceOTU1065225	Acidobacteria	NA
New.CleanUp.ReferenceOTU1065369	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU1065373	Actinobacteria	Rubrobacteria
New.CleanUp.ReferenceOTU1065511	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU1065604	Proteobacteria	Betaproteobacteria
New.CleanUp.ReferenceOTU1065610	Actinobacteria	Acidimicrobiia
New.CleanUp.ReferenceOTU1065729	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1065935	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU1066297	Actinobacteria	Actinobacteria
New.CleanUp.ReferenceOTU1066311	Gemmatimonadetes	Gemm-5
New.CleanUp.ReferenceOTU1066386	NA	NA
New.CleanUp.ReferenceOTU1066413	Actinobacteria	Actinobacteria
New.CleanUp.ReferenceOTU1066434	Actinobacteria	NA
New.CleanUp.ReferenceOTU1066480	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1066486	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1066503	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU1066524	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU1066549	Acidobacteria	[Chloracidobacteria]
New.CleanUp.ReferenceOTU1066557	Actinobacteria	NA
New.CleanUp.ReferenceOTU1066648	Actinobacteria	NA
New.CleanUp.ReferenceOTU1066701	Acidobacteria	Acidobacteriia
New.CleanUp.ReferenceOTU1066909	Gemmatimonadetes	Gemmatimonadetes
New.CleanUp.ReferenceOTU1066922	Actinobacteria	Actinobacteria
New.CleanUp.ReferenceOTU1066950	Actinobacteria	Actinobacteria
New.CleanUp.ReferenceOTU1066963	Actinobacteria	MB-A2-108
New.CleanUp.ReferenceOTU1067026	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU1067063	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU1067109	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU1067254	Acidobacteria	iii1-8
New.CleanUp.ReferenceOTU1067288	Chloroflexi	Thermomicrobia
New.CleanUp.ReferenceOTU1067342	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU1067347	Actinobacteria	Actinobacteria
New.CleanUp.ReferenceOTU1067422	Acidobacteria	[Chloracidobacteria]
New.CleanUp.ReferenceOTU1067480	NA	NA
New.CleanUp.ReferenceOTU1067735	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1067993	Planctomycetes	Planctomycetia
New.CleanUp.ReferenceOTU1068000	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1068088	Proteobacteria	Betaproteobacteria
New.CleanUp.ReferenceOTU1068271	Cyanobacteria	Chloroplast
New.CleanUp.ReferenceOTU1068343	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1068420	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU1068425	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU1068644	Acidobacteria	[Chloracidobacteria]
New.CleanUp.ReferenceOTU1068675	Chloroflexi	NA
New.CleanUp.ReferenceOTU1068681	Chloroflexi	Thermomicrobia
New.CleanUp.ReferenceOTU1068752	Acidobacteria	Sva0725
New.CleanUp.ReferenceOTU1068838	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1068851	Acidobacteria	NA
New.CleanUp.ReferenceOTU1068962	Chloroflexi	Anaerolineae
New.CleanUp.ReferenceOTU1068967	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU1068970	Elusimicrobia	Elusimicrobia
New.CleanUp.ReferenceOTU1069022	Actinobacteria	MB-A2-108
New.CleanUp.ReferenceOTU1069065	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1069068	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU1069213	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU1069327	Bacteroidetes	[Saprospirae]
New.CleanUp.ReferenceOTU1069603	Actinobacteria	NA
New.CleanUp.ReferenceOTU1069613	Proteobacteria	Betaproteobacteria
New.CleanUp.ReferenceOTU1069638	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU1069731	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU1069733	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1069801	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU1069849	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU1069907	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU1070249	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1070534	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU1070575	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1070800	Armatimonadetes	Armatimonadia
New.CleanUp.ReferenceOTU1070875	Actinobacteria	Actinobacteria
New.CleanUp.ReferenceOTU1070925	Proteobacteria	Betaproteobacteria
New.CleanUp.ReferenceOTU1070971	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU1071011	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1071169	Firmicutes	Bacilli
New.CleanUp.ReferenceOTU1071446	Acidobacteria	Acidobacteriia
New.CleanUp.ReferenceOTU1071582	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1071648	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU1071697	Bacteroidetes	[Saprospirae]
New.CleanUp.ReferenceOTU1071708	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU1071872	Nitrospirae	Nitrospira
New.CleanUp.ReferenceOTU1071982	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU1071997	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU1072113	Actinobacteria	NA
New.CleanUp.ReferenceOTU1072312	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU1072313	NA	NA
New.CleanUp.ReferenceOTU1072394	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1072433	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1072574	Gemmatimonadetes	Gemm-2
New.CleanUp.ReferenceOTU1072580	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU1072725	Acidobacteria	TM1
New.CleanUp.ReferenceOTU1072877	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU1073051	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1073081	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU1073225	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1073241	Gemmatimonadetes	Gemmatimonadetes
New.CleanUp.ReferenceOTU1073273	Gemmatimonadetes	Gemmatimonadetes
New.CleanUp.ReferenceOTU1073390	Chloroflexi	Thermomicrobia
New.CleanUp.ReferenceOTU1073462	Chloroflexi	S085
New.CleanUp.ReferenceOTU1073498	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1073597	Acidobacteria	NA
New.CleanUp.ReferenceOTU1073730	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1074032	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU1074101	Planctomycetes	OM190
New.CleanUp.ReferenceOTU1074311	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU1074377	Acidobacteria	Sva0725
New.CleanUp.ReferenceOTU1074641	Nitrospirae	Nitrospira
New.CleanUp.ReferenceOTU1074657	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1074832	Gemmatimonadetes	Gemm-1
New.CleanUp.ReferenceOTU1074877	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU1075000	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1075005	NA	NA
New.CleanUp.ReferenceOTU1075019	Actinobacteria	Rubrobacteria
New.CleanUp.ReferenceOTU1075022	NA	NA
New.CleanUp.ReferenceOTU1075088	Firmicutes	Clostridia
New.CleanUp.ReferenceOTU1075213	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU1075219	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1075327	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU1075529	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU1075547	Chloroflexi	Thermomicrobia
New.CleanUp.ReferenceOTU1075591	Chloroflexi	S085
New.CleanUp.ReferenceOTU1075677	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1075709	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1076104	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU1076317	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU1076383	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU1076490	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1076527	Chloroflexi	Anaerolineae
New.CleanUp.ReferenceOTU1076533	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1076596	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU1076830	Bacteroidetes	Cytophagia
New.CleanUp.ReferenceOTU1076883	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU1077089	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1077107	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1077184	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU1077215	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU1077348	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU1077523	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1077591	WS5	NA
New.CleanUp.ReferenceOTU1077710	Chloroflexi	Ktedonobacteria
New.CleanUp.ReferenceOTU1077846	Bacteroidetes	[Saprospirae]
New.CleanUp.ReferenceOTU1077854	Actinobacteria	Actinobacteria
New.CleanUp.ReferenceOTU1077981	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU1078015	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1078067	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU1078091	Actinobacteria	NA
New.CleanUp.ReferenceOTU1078168	Gemmatimonadetes	Gemmatimonadetes
New.CleanUp.ReferenceOTU1078170	Nitrospirae	Nitrospira
New.CleanUp.ReferenceOTU1078188	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1078426	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU1078437	Actinobacteria	Actinobacteria
New.CleanUp.ReferenceOTU1078551	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU1078566	Firmicutes	Bacilli
New.CleanUp.ReferenceOTU1078580	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU1078634	Verrucomicrobia	[Spartobacteria]
New.CleanUp.ReferenceOTU1078641	Crenarchaeota	Thaumarchaeota
New.CleanUp.ReferenceOTU1078813	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU1078887	Acidobacteria	Sva0725
New.CleanUp.ReferenceOTU1078987	Verrucomicrobia	[Spartobacteria]
New.CleanUp.ReferenceOTU1078997	Gemmatimonadetes	Gemmatimonadetes
New.CleanUp.ReferenceOTU1079075	Actinobacteria	Actinobacteria
New.CleanUp.ReferenceOTU1079088	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1079136	Chloroflexi	Anaerolineae
New.CleanUp.ReferenceOTU1079248	Gemmatimonadetes	Gemmatimonadetes
New.CleanUp.ReferenceOTU1079299	Proteobacteria	Betaproteobacteria
New.CleanUp.ReferenceOTU1079426	Proteobacteria	Betaproteobacteria
New.CleanUp.ReferenceOTU1079510	NA	NA
New.CleanUp.ReferenceOTU1079642	Proteobacteria	NA
New.CleanUp.ReferenceOTU1079660	Planctomycetes	Planctomycetia
New.CleanUp.ReferenceOTU1079792	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU1079947	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU1079978	Acidobacteria	Acidobacteriia
New.CleanUp.ReferenceOTU1080086	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU1080108	Actinobacteria	Actinobacteria
New.CleanUp.ReferenceOTU1080127	Nitrospirae	Nitrospira
New.CleanUp.ReferenceOTU1080427	Proteobacteria	Betaproteobacteria
New.CleanUp.ReferenceOTU1080472	Planctomycetes	Planctomycetia
New.CleanUp.ReferenceOTU1080501	Chloroflexi	Ktedonobacteria
New.CleanUp.ReferenceOTU1080508	Chloroflexi	Thermomicrobia
New.CleanUp.ReferenceOTU1080684	Chloroflexi	Thermomicrobia
New.CleanUp.ReferenceOTU1080699	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU1080763	Chloroflexi	Chloroflexi
New.CleanUp.ReferenceOTU1081009	Chloroflexi	Ellin6529
New.CleanUp.ReferenceOTU1081151	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU1081200	Armatimonadetes	0319-6E2
New.CleanUp.ReferenceOTU1081249	Acidobacteria	Acidobacteriia
New.CleanUp.ReferenceOTU1081271	Proteobacteria	Betaproteobacteria
New.CleanUp.ReferenceOTU1081373	Proteobacteria	Betaproteobacteria
New.CleanUp.ReferenceOTU1081377	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU1081391	Planctomycetes	Planctomycetia
New.CleanUp.ReferenceOTU1081446	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU1081462	Chloroflexi	TK10
New.CleanUp.ReferenceOTU1081471	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU1081485	Proteobacteria	Betaproteobacteria
New.CleanUp.ReferenceOTU1081590	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1081720	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU1081723	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU1081744	Chloroflexi	Anaerolineae
New.CleanUp.ReferenceOTU1081750	Planctomycetes	Phycisphaerae
New.CleanUp.ReferenceOTU1081894	Chloroflexi	Ktedonobacteria
New.CleanUp.ReferenceOTU1081956	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1081964	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU1081986	Chloroflexi	Chloroflexi
New.CleanUp.ReferenceOTU1081990	Acidobacteria	[Chloracidobacteria]
New.CleanUp.ReferenceOTU1082214	Gemmatimonadetes	Gemmatimonadetes
New.CleanUp.ReferenceOTU1082274	Chloroflexi	Ktedonobacteria
New.CleanUp.ReferenceOTU1082344	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU1082484	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1082562	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU1082581	Actinobacteria	Acidimicrobiia
New.CleanUp.ReferenceOTU1082635	Gemmatimonadetes	Gemmatimonadetes
New.CleanUp.ReferenceOTU1082652	Acidobacteria	iii1-8
New.CleanUp.ReferenceOTU1082758	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU1082804	NA	NA
New.CleanUp.ReferenceOTU1082911	Actinobacteria	Acidimicrobiia
New.CleanUp.ReferenceOTU1082996	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1082999	Proteobacteria	Betaproteobacteria
New.CleanUp.ReferenceOTU1083016	Actinobacteria	Acidimicrobiia
New.CleanUp.ReferenceOTU1083134	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1083184	NA	NA
New.CleanUp.ReferenceOTU1083271	Proteobacteria	Betaproteobacteria
New.CleanUp.ReferenceOTU1083277	Gemmatimonadetes	Gemmatimonadetes
New.CleanUp.ReferenceOTU1083396	Actinobacteria	NA
New.CleanUp.ReferenceOTU1083490	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1083494	Planctomycetes	Phycisphaerae
New.CleanUp.ReferenceOTU1083755	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU1083788	Chloroflexi	Anaerolineae
New.CleanUp.ReferenceOTU1083950	Acidobacteria	S035
New.CleanUp.ReferenceOTU1084076	Proteobacteria	Betaproteobacteria
New.CleanUp.ReferenceOTU1084097	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU1084113	Proteobacteria	NA
New.CleanUp.ReferenceOTU1084219	Planctomycetes	Phycisphaerae
New.CleanUp.ReferenceOTU1084232	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1084427	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1084449	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU1084503	Chloroflexi	S085
New.CleanUp.ReferenceOTU1084520	Planctomycetes	Planctomycetia
New.CleanUp.ReferenceOTU1084681	Gemmatimonadetes	Gemm-1
New.CleanUp.ReferenceOTU1084717	TM6	SJA-4
New.CleanUp.ReferenceOTU1084797	Chloroflexi	Anaerolineae
New.CleanUp.ReferenceOTU1084942	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU1085040	Verrucomicrobia	[Pedosphaerae]
New.CleanUp.ReferenceOTU1085075	Gemmatimonadetes	Gemm-1
New.CleanUp.ReferenceOTU1085204	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1085226	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1085305	Proteobacteria	Betaproteobacteria
New.CleanUp.ReferenceOTU1085340	Chloroflexi	NA
New.CleanUp.ReferenceOTU1085381	Acidobacteria	iii1-8
New.CleanUp.ReferenceOTU1085473	Gemmatimonadetes	NA
New.CleanUp.ReferenceOTU1085502	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1085524	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU1085751	Gemmatimonadetes	Gemmatimonadetes
New.CleanUp.ReferenceOTU1085765	Chloroflexi	S085
New.CleanUp.ReferenceOTU1085768	Acidobacteria	Sva0725
New.CleanUp.ReferenceOTU1085804	Acidobacteria	Acidobacteriia
New.CleanUp.ReferenceOTU1085829	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU1085891	Nitrospirae	Nitrospira
New.CleanUp.ReferenceOTU1086033	Firmicutes	Bacilli
New.CleanUp.ReferenceOTU1086110	Gemmatimonadetes	Gemmatimonadetes
New.CleanUp.ReferenceOTU1086126	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1086197	Actinobacteria	Acidimicrobiia
New.CleanUp.ReferenceOTU1086224	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1086286	Gemmatimonadetes	Gemm-5
New.CleanUp.ReferenceOTU1086482	Actinobacteria	Actinobacteria
New.CleanUp.ReferenceOTU1086508	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU1086517	Planctomycetes	Phycisphaerae
New.CleanUp.ReferenceOTU1086803	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU1086878	Planctomycetes	Phycisphaerae
New.CleanUp.ReferenceOTU1087060	Planctomycetes	OM190
New.CleanUp.ReferenceOTU1087119	Chloroflexi	Thermomicrobia
New.CleanUp.ReferenceOTU1087161	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU1087204	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1087322	Chloroflexi	Ellin6529
New.CleanUp.ReferenceOTU1087517	Actinobacteria	Actinobacteria
New.CleanUp.ReferenceOTU1087548	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU1087606	Actinobacteria	Actinobacteria
New.CleanUp.ReferenceOTU1087757	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU1087931	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU1088004	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1088111	TM7	SC3
New.CleanUp.ReferenceOTU1088247	Actinobacteria	Acidimicrobiia
New.CleanUp.ReferenceOTU1088298	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU1088517	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1088532	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1088652	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU1088778	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU1088809	Proteobacteria	TA18
New.CleanUp.ReferenceOTU1089179	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU1089221	Proteobacteria	Gammaproteobacteria
New.CleanUp.ReferenceOTU1089247	Chloroflexi	Ktedonobacteria
New.CleanUp.ReferenceOTU1089279	Chloroflexi	Ellin6529
New.CleanUp.ReferenceOTU1089326	Acidobacteria	Acidobacteriia
New.CleanUp.ReferenceOTU1089340	Planctomycetes	Planctomycetia
New.CleanUp.ReferenceOTU1089446	Chloroflexi	P2-11E
New.CleanUp.ReferenceOTU1089527	Actinobacteria	Actinobacteria
New.CleanUp.ReferenceOTU1089546	Gemmatimonadetes	NA
New.CleanUp.ReferenceOTU1089549	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1089600	Planctomycetes	OM190
New.CleanUp.ReferenceOTU1089695	Gemmatimonadetes	Gemm-1
New.CleanUp.ReferenceOTU1089792	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1089800	Acidobacteria	Acidobacteria-6
New.CleanUp.ReferenceOTU1089880	Acidobacteria	Acidobacteriia
New.CleanUp.ReferenceOTU1089881	Chloroflexi	Ellin6529
New.CleanUp.ReferenceOTU1089918	Acidobacteria	iii1-8
New.CleanUp.ReferenceOTU1089964	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1090088	Gemmatimonadetes	NA
New.CleanUp.ReferenceOTU1090103	Acidobacteria	iii1-8
New.CleanUp.ReferenceOTU1090152	NA	NA
New.CleanUp.ReferenceOTU1090430	Verrucomicrobia	Opitutae
New.CleanUp.ReferenceOTU1090576	Proteobacteria	NA
New.CleanUp.ReferenceOTU1090643	Acidobacteria	Acidobacteria-5
New.CleanUp.ReferenceOTU1090733	Actinobacteria	Actinobacteria
New.CleanUp.ReferenceOTU1090773	WS3	PRR-12
New.CleanUp.ReferenceOTU1090842	Acidobacteria	Acidobacteriia
New.CleanUp.ReferenceOTU1090922	Actinobacteria	Actinobacteria
New.CleanUp.ReferenceOTU1091061	Proteobacteria	Deltaproteobacteria
New.CleanUp.ReferenceOTU1091184	Acidobacteria	Acidobacteriia
New.CleanUp.ReferenceOTU1091208	Proteobacteria	Alphaproteobacteria
New.CleanUp.ReferenceOTU1091247	Planctomycetes	Planctomycetia
New.CleanUp.ReferenceOTU1091330	Actinobacteria	Thermoleophilia
New.CleanUp.ReferenceOTU1091355	Bacteroidetes	[Saprospirae]
New.CleanUp.ReferenceOTU1091365	Proteobacteria	Alphaproteobacteria
